record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
377,30054871,Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.,2019,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,unclear,direct,0.8,Both the NAc and medial orbitofrontal cortex (mOFC) showed lower RSFC with VTA in IGD subjects compared with controls.,yes,,yes,yes,yes,,,,,,,,,
378,28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.6,"Poor sleep quality was related to greater affect-related impulsivity among adolescents with low, but not high, connectivity.",yes,,yes,yes,no,,,,,,,,,
379,34262129,Dorsal and ventral striatal functional connectivity shifts play a potential role in internet gaming disorder.,2021,Communications biology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,unclear,direct,0.8,IGD relative to RGU subjects showed higher dorsal-striatum-to-MFG functional connectivity.,yes,,yes,yes,no,,,,,,,,,
380,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",yes,,yes,yes,yes,,,,,,,,,
381,41667050,Task-based functional connectivity in internet gaming disorder: A systematic review.,2026,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,unclear,direct,0.8,"During reward responsiveness tasks, IGD individuals demonstrated a pattern of increased FC of reward network regions.",yes,,yes,yes,no,,,,,,,,,
382,25553620,A selective involvement of putamen functional connectivity in youth with internet gaming disorder.,2015,Brain research,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,unclear,,direct,0.7,Adolescents with internet gaming disorder showed significantly reduced dorsal putamen functional connectivity with the posterior insula-parietal operculum.,yes,,yes,yes,yes,,,,,,,,,
383,34861396,Individual differences in (dis)honesty are represented in the brain's functional connectivity at rest.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,"Functional connectivity, especially between brain networks linked to self-referential thinking (vmPFC, temporal poles, and PCC) and reward processing (caudate nucleus), reliably correlates with participants' propensity to cheat.",yes,,yes,yes,no,,,,,,,,,
384,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,unclear,direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group.",yes,,yes,yes,no,,,,,,,,,
385,40991106,Functional connectome fingerprinting related to BMI and its association with impulsivity.,2025,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.7,"Notably, these rsFC fingerprintings significantly accounted for scores on the delay discounting task.",yes,,yes,yes,yes,,,,,,,,,
386,32214339,Alcohol effects on globus pallidus connectivity: Role of impulsivity and binge drinking.,2020,PloS one,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,alcohol-induced changes,unclear,0.7,"We found that individuals with greater number of drinks or heavy drinking days in the recent past had greater alcohol-induced deficits in GPe connectivity, particularly to the striatum.",yes,,yes,yes,yes,,,,,,,,,
387,27975158,Compensatory increase of functional connectivity density in adolescents with internet gaming disorder.,2017,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,internet gaming disorder,associated_with,higher,compensatory,direct,0.8,Individuals with IGD presented abnormalities in brain structures and functions including resting-state functional connectivity (rsFC) disturbance.,yes,,yes,yes,no,,,,,,,,,
388,41067444,Altered functional connectivity of reward circuits in adolescents with addictive nonsuicidal self-injury.,2025,Brain research bulletin,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),adolescents with addictive nonsuicidal self-injury,associated_with,unclear,,unclear,0.7,"The purpose of this study is to explore the alterations in resting-state functional connectivity (rs-FC) between regions of the reward circuits and the whole brain, and to elucidate the link between these rs-FC alterations and clinical characteristics among NSSI adolescents with addictive features.",yes,,yes,yes,yes,,,,,,,,,
389,25445475,Decreased functional connectivity in an executive control network is related to impaired executive function in Internet gaming disorder.,2015,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,lower,unclear,direct,0.8,IGD subjects show lower functional connectivity in ECNs than do HC participants during resting state,yes,,yes,yes,yes,,,,,,,,,
390,34964209,Neural processes during response inhibition in complex posttraumatic stress disorder.,2022,Depression and anxiety,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),complex posttraumatic stress disorder,associated_with,unclear,,unclear,0.5,A common feature of complex posttraumatic stress disorder (CPTSD) is impulsivity.,yes,,yes,yes,yes,,,,,,,,,
391,29442271,Exploring variability in basal ganglia connectivity with functional MRI in healthy aging.,2018,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,unclear,0.5,Changes in functional connectivity measured using resting state fMRI within the basal ganglia network (BGN) have been observed in pathologies with altered neurotransmitter systems and conditions involving motor control and dopaminergic processes.,yes,,yes,yes,no,,,,,,,,,
392,32361415,Impulsivity Relates to Relative Preservation of Mesolimbic Connectivity in Patients with Parkinson Disease.,2020,NeuroImage. Clinical,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Parkinson Disease,associated_with,higher,unclear,direct,0.8,There is greater probability of connectivity between the SN and limbic network targets relative to motor and associative network targets in PD patients with recent history of severe impulsivity as compared to PD patients without impulsivity.,yes,,yes,yes,no,,,,,,,,,
393,33813866,Aberrant Salient and Corticolimbic Connectivity in Hypersexual Parkinson's Disease.,2021,Brain connectivity,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Parkinson's disease with hypersexuality,associated_with,unclear,enhanced salience network activity and corticolimbic disconnections,direct,0.8,Enhanced salience network (SN) activity represented by a significant rise in the right inferior frontal gyrus was found in PD+HS compared with PD-HS.,yes,,yes,yes,yes,,,,,,,,,
394,31886611,Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.,2021,Addiction biology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Internet gaming disorder,associated_with,unclear,,direct,0.8,Subjects with IGD exhibited decreased FC between the left dorsal putamen and left medial prefrontal cortex (mPFC) compared with controls.,yes,,yes,yes,no,,,,,,,,,
395,40043540,A brief review of MRI studies in patients with attention-deficit/hyperactivity disorder and future perspectives.,2025,Brain & development,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),attention-deficit/hyperactivity disorder,associated_with,unclear,,indirect,0.7,"rs-fMRI research has shown altered connectivity patterns within and between key brain networks, including the default mode, fronto-parietal, and salience networks.",yes,,yes,yes,yes,,,,,,,,,
396,32987241,Intrinsic functional connectivity of the default mode and cognitive control networks relate to change in behavioral performance over two years.,2020,Cortex; a journal devoted to the study of the nervous system and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,unknown,correlates_with,unclear,,direct,0.8,Increased within-network connectivity through central and left DMN was associated with increased memory performance.,yes,,yes,yes,no,,,,,,,,,
