id,set,extractor_model,variant,empty_evidence_rule,support_score,decision,overclaiming,rationale,parse_status,raw_response,error
gptv_0099,s300,Llama 3.1 8B,minimal,no,1,revise,unclear,"The claim is partially supported because it mentions impulsivity as a general trait, but the evidence provided specifically links alterations in brain serotonin function to diverse aspects of eating disorders, including impulsivity. The connection between impulsivity and serotonin function is not explicitly stated, so the claim requires revision to accurately reflect the evidence.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim is partially supported because it mentions impulsivity as a general trait, but the evidence provided specifically links alterations in brain serotonin function to diverse aspects of eating disorders, including impulsivity. The connection between impulsivity and serotonin function is not explicitly stated, so the claim requires revision to accurately reflect the evidence.""}",
gptv_0100,s300,Qwen 2.5 7B,native_instr,no,0,drop,yes,The sentence mentions a group difference but not a phenotype-feature association.,ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence mentions a group difference but not a phenotype-feature association.""
}",
gptv_0100,s300,Qwen 2.5 7B,minimal,no,1,revise,unclear,"The claim suggests a relationship between impulsivity and functional connectivity in internet gaming disorder, but the evidence provided only shows that subgroups 1 and 2 have opposite functional-connectivity patterns, which may not directly support the association between impulsivity and functional connectivity.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim suggests a relationship between impulsivity and functional connectivity in internet gaming disorder, but the evidence provided only shows that subgroups 1 and 2 have opposite functional-connectivity patterns, which may not directly support the association between impulsivity and functional connectivity.""}",
gptv_0101,s300,Mistral 7B,native_instr,no,0,drop,yes,The sentence does not support the claim because it mentions a group difference (BGA and BIS total scores were elevated) but not a phenotype-feature association. It also does not directly relate to impulsivity (general) in Bipolar Disorder.,ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": false,
  ""directness_supported"": false,
  ""overclaiming"": true,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not support the claim because it mentions a group difference (BGA and BIS total scores were elevated) but not a phenotype-feature association. It also does not directly relate to impulsivity (general) in Bipolar Disorder.""
}",
gptv_0101,s300,Mistral 7B,minimal,no,2,keep,unclear,"The claim is supported by the evidence that BGA and BIS total scores were both elevated and associated with childhood maltreatment, particularly emotional CM, depression, substance use disorders, and suicide attempts in individuals with Bipolar Disorder.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The claim is supported by the evidence that BGA and BIS total scores were both elevated and associated with childhood maltreatment, particularly emotional CM, depression, substance use disorders, and suicide attempts in individuals with Bipolar Disorder.""}",
gptv_0102,s300,Llama 3.1 8B,native_instr,no,1,revise,no,"The sentence partially supports the claim by mentioning depression and default mode network activity, but it does not directly mention attentional impulsivity. The relationship between depression and default mode network activity is also not explicitly stated as an association.",ok,"{
  ""support_score"": 1,
  ""decision"": ""revise"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": false,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""depression"",
  ""corrected_feature_type"": ""attentional impulsivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence partially supports the claim by mentioning depression and default mode network activity, but it does not directly mention attentional impulsivity. The relationship between depression and default mode network activity is also not explicitly stated as an association.""
}",
gptv_0102,s300,Llama 3.1 8B,minimal,no,2,keep,unclear,"The evidence provided directly supports the claim by showing that individuals with depression have higher default mode network activity during an attentionally demanding task compared to individuals without depression, which is consistent with the association between attentional impulsivity and higher functional connectivity in the default mode network in depression.",ok,"{""support_score"": 2, ""decision"": ""KEEP"", ""rationale"": ""The evidence provided directly supports the claim by showing that individuals with depression have higher default mode network activity during an attentionally demanding task compared to individuals without depression, which is consistent with the association between attentional impulsivity and higher functional connectivity in the default mode network in depression.""}",
gptv_0103,s300,Mistral 7B,native_instr,no,2,keep,no,"The sentence directly supports the association between impulsivity (general) and higher functional connectivity, as it states that Factor 2 scores (which index the impulsive/antisocial traits of psychopathy) were positively correlated with functional connectivity between several areas of the prefrontal cortex.",ok,"{
  ""support_score"": 2,
  ""decision"": ""keep"",
  ""phenotype_supported"": true,
  ""feature_supported"": true,
  ""relationship_supported"": true,
  ""direction_supported"": true,
  ""directness_supported"": true,
  ""overclaiming"": false,
  ""corrected_phenotype"": ""impulsivity (general)"",
  ""corrected_feature_type"": ""functional connectivity"",
  ""corrected_direction"": ""higher"",
  ""rationale"": ""The sentence directly supports the association between impulsivity (general) and higher functional connectivity, as it states that Factor 2 scores (which index the impulsive/antisocial traits of psychopathy) were positively correlated with functional connectivity between several areas of the prefrontal cortex.""
}",
gptv_0103,s300,Mistral 7B,minimal,no,1,revise,unclear,"The claim that impulsivity (general) is associated with higher functional connectivity is partially supported because the study found that Factor 2 scores (which index the impulsive/antisocial traits of psychopathy) were positively correlated with functional connectivity between several areas of the prefrontal cortex. However, the study's focus is on psychopathy, a specific personality disorder, rather than general impulsivity, which limits the generalizability of the findings to the broader population.",ok,"{""support_score"": 1, ""decision"": ""REVISE"", ""rationale"": ""The claim that impulsivity (general) is associated with higher functional connectivity is partially supported because the study found that Factor 2 scores (which index the impulsive/antisocial traits of psychopathy) were positively correlated with functional connectivity between several areas of the prefrontal cortex. However, the study's focus is on psychopathy, a specific personality disorder, rather than general impulsivity, which limits the generalizability of the findings to the broader population.""}",
gptv_0104,s300,Mistral 7B,native_instr,no,0,drop,no,"The sentence does not mention a specific phenotype-feature association, and it does not support the relationship between impulsivity and functional connectivity.",ok,"{
  ""support_score"": 0,
  ""decision"": ""drop"",
  ""phenotype_supported"": false,
  ""feature_supported"": false,
  ""relationship_supported"": false,
  ""direction_supported"": null,
  ""directness_supported"": null,
  ""overclaiming"": false,
  ""corrected_phenotype"": null,
  ""corrected_feature_type"": null,
  ""corrected_direction"": null,
  ""rationale"": ""The sentence does not mention a specific phenotype-feature association, and it does not support the relationship between impulsivity and functional connectivity.""
}",
