record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
373,40032530,Cocaine Self-Administration Increases Impulsive Decision-Making in Low-Impulsive Rats Associated with Impaired Functional Connectivity in the Mesocorticolimbic System.,2025,eNeuro,impulsivity fMRI functional connectivity,mesocorticolimbic DA network,functional connectivity,impulsivity (general),cocaine use disorder,associated with,higher,reduced functional connectivity and DA receptor expression,direct,0.8,"chronic cocaine use appears to selectively increase impulsive choice decision-making in normally low-impulsive rats, associated with reduced functional connectivity and DA receptor expression in the mesocorticolimbic DA network.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,,,Llama 3.1 8B
374,39419186,Alternations voxel-wise interhemispheric and intrahemipheric functional connectivity dynamics in internet gaming disorder.,2025,Journal of affective disorders,impulsivity fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,IGDs showed decreased intra- and interhemispheric dFCD variance in the visual attention network (precuneus and calcarine) and also demonstrated hemispheric-level dFCD variance abnormalities in the posterior cingulate cortex (PCC) compared to HCs.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),dynamic connectivity,lower,"The sentence partially supports the claim, but the direction and directness need to be revised. The sentence mentions 'decreased' intra- and interhemispheric dFCD variance, which implies a lower association, but it does not directly name the phenotype 'impulsivity (general)'. The directness is also not fully supported because the sentence does not name both phenotype and feature.",,Llama 3.1 8B
375,34469847,Sex-specific frontal-striatal connectivity differences among adolescents with externalizing disorders.,2021,NeuroImage. Clinical,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),externalizing disorders,associated_with,higher,,direct,0.8,Boys showed greater positive connectivity within a ventromedial prefrontal-ventral striatal network.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence directly states a phenotype-feature association in a specific direction, which matches the extracted claim.",,Llama 3.1 8B
376,36662797,The continuum of attention dysfunction: Evidence from dynamic functional network connectivity analysis in neurotypical adolescents.,2023,PloS one,impulsivity fMRI functional connectivity,unknown,dynamic connectivity,impulsivity (general),neurotypical adolescents,associated_with,unclear,unknown,indirect,0.8,We found that dynamic FNC analysis detects significant differences in large-scale neural connectivity as a function of individual differences in attention and impulsivity that are obscured in static analysis.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,no,no,impulsivity (general),dynamic connectivity,positive,"The sentence partially supports the claim, but the direction is unclear and the directness is indirect. The corrected phenotype, feature type, and direction are provided.",,Llama 3.1 8B
377,30054871,Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.,2019,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,Internet gaming disorder,associated_with,lower,deficits in functional and structural connectivity,direct,0.8,Both the NAc and medial orbitofrontal cortex (mOFC) showed lower RSFC with VTA in IGD subjects compared with controls.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,Internet gaming disorder,functional connectivity,lower,The sentence clearly supports the claim by stating a direct association between the phenotype (Internet gaming disorder) and the feature (functional connectivity) in the direction of lower in the brain system (ventral tegmental area-Accumbens pathway).,,Llama 3.1 8B
378,28777996,Neural connectivity moderates the association between sleep and impulsivity in adolescents.,2017,Developmental cognitive neuroscience,impulsivity fMRI functional connectivity,default mode network,functional connectivity,impulsivity (general),unknown,moderates the association between,unclear,,direct,0.8,"Although public and scientific attention focuses on sleep duration, we report individual differences in sleep quality, not duration, in fifty-five adolescents (ages 14-18) yielded significant differences in functional connectivity between the prefrontal cortex and default mode network.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,no,yes,no,impulsivity (general),functional connectivity,,"The sentence partially supports the claim, but the direction is unclear. The corrected phenotype and feature type match the extracted claim.",,Llama 3.1 8B
379,34262129,Dorsal and ventral striatal functional connectivity shifts play a potential role in internet gaming disorder.,2021,Communications biology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,IGD relative to RGU subjects showed lower ventral-striatum-to-MFG (mostly involving supplementary motor area (SMA)) and higher dorsal-striatum-to-MFG functional connectivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly supports the claim by stating a specific association between impulsivity (general) and functional connectivity in the context of internet gaming disorder, with a clear direction of lower connectivity.",,Llama 3.1 8B
380,30277562,The role of the dorsal striatum in choice impulsivity.,2019,Annals of the New York Academy of Sciences,impulsivity fMRI functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.8,"In principle, intertemporal choice in the delay-discounting task-a validated measure of choice impulsivity-involves reward-associated actions that require the recruitment of the dorsal striatum.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,no,yes,no,no,no,impulsivity (general),choice impulsivity,,"The sentence partially supports the phenotype, but the feature type is not clearly stated. The relationship is supported, but the direction is unclear. The directness is background, which does not match the directness of the claim.",,Llama 3.1 8B
381,41667050,Task-based functional connectivity in internet gaming disorder: A systematic review.,2026,Progress in neuro-psychopharmacology & biological psychiatry,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,higher,aberrant functional connectivity,indirect,0.8,"Higher impulsiveness and risk-taking behaviours were observed in IGD individuals, with increased reward network and ECN FC during related tasks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,1,revise,yes,yes,yes,yes,no,no,impulsiveness,functional connectivity in reward network and ECN,higher,"The sentence partially supports the claim, but the feature type should be more specific and the directness is indirect.",,Llama 3.1 8B
382,25553620,A selective involvement of putamen functional connectivity in youth with internet gaming disorder.,2015,Brain research,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,Adolescents with internet gaming disorder showed significantly reduced dorsal putamen functional connectivity with the posterior insula-parietal operculum.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,The sentence directly supports the claim by stating a specific association between impulsivity (general) and reduced functional connectivity in adolescents with internet gaming disorder.,,Llama 3.1 8B
383,34861396,Individual differences in (dis)honesty are represented in the brain's functional connectivity at rest.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,"Our analyses revealed that functional connectivity, especially between brain networks linked to self-referential thinking (vmPFC, temporal poles, and PCC) and reward processing (caudate nucleus), reliably correlates, in an independent sample, with participants' propensity to cheat.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positively,"The sentence clearly supports the extracted claim, mentioning a direct relationship between impulsivity (general) and functional connectivity, specifically between brain networks linked to self-referential thinking and reward processing.",,Llama 3.1 8B
384,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,reward system,direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a specific brain region (medial orbitofrontal cortex) and a significant difference in functional connectivities between the risk-taking group and others.",,Llama 3.1 8B
