record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
375,34469847,Sex-specific frontal-striatal connectivity differences among adolescents with externalizing disorders.,2021,NeuroImage. Clinical,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),externalizing disorders,associated_with,higher,,direct,0.8,Boys showed greater positive connectivity within a ventromedial prefrontal-ventral striatal network.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence directly states a phenotype-feature association in a specific direction, which matches the extracted claim.",,Llama 3.1 8B
377,30054871,Internet gaming disorder: deficits in functional and structural connectivity in the ventral tegmental area-Accumbens pathway.,2019,Brain imaging and behavior,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,Internet gaming disorder,associated_with,lower,deficits in functional and structural connectivity,direct,0.8,Both the NAc and medial orbitofrontal cortex (mOFC) showed lower RSFC with VTA in IGD subjects compared with controls.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,Internet gaming disorder,functional connectivity,lower,The sentence clearly supports the claim by stating a direct association between the phenotype (Internet gaming disorder) and the feature (functional connectivity) in the direction of lower in the brain system (ventral tegmental area-Accumbens pathway).,,Llama 3.1 8B
379,34262129,Dorsal and ventral striatal functional connectivity shifts play a potential role in internet gaming disorder.,2021,Communications biology,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,IGD relative to RGU subjects showed lower ventral-striatum-to-MFG (mostly involving supplementary motor area (SMA)) and higher dorsal-striatum-to-MFG functional connectivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly supports the claim by stating a specific association between impulsivity (general) and functional connectivity in the context of internet gaming disorder, with a clear direction of lower connectivity.",,Llama 3.1 8B
382,25553620,A selective involvement of putamen functional connectivity in youth with internet gaming disorder.,2015,Brain research,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,,direct,0.8,Adolescents with internet gaming disorder showed significantly reduced dorsal putamen functional connectivity with the posterior insula-parietal operculum.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,The sentence directly supports the claim by stating a specific association between impulsivity (general) and reduced functional connectivity in adolescents with internet gaming disorder.,,Llama 3.1 8B
383,34861396,Individual differences in (dis)honesty are represented in the brain's functional connectivity at rest.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,correlates_with,unclear,,direct,0.8,"Our analyses revealed that functional connectivity, especially between brain networks linked to self-referential thinking (vmPFC, temporal poles, and PCC) and reward processing (caudate nucleus), reliably correlates, in an independent sample, with participants' propensity to cheat.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,positively,"The sentence clearly supports the extracted claim, mentioning a direct relationship between impulsivity (general) and functional connectivity, specifically between brain networks linked to self-referential thinking and reward processing.",,Llama 3.1 8B
384,35007715,Risk-taking in humans and the medial orbitofrontal cortex reward system.,2022,NeuroImage,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,reward system,direct,0.9,"Functional connectivities of the medial orbitofrontal cortex, ventromedial prefrontal cortex (VMPFC), and the parahippocampal areas were significantly higher in the risk-taking group (p < 0.001, FDR corrected).",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a specific brain region (medial orbitofrontal cortex) and a significant difference in functional connectivities between the risk-taking group and others.",,Llama 3.1 8B
386,32214339,Alcohol effects on globus pallidus connectivity: Role of impulsivity and binge drinking.,2020,PloS one,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,alcohol-induced changes in GPe circuitry,indirect,0.8,Our data also indicated an association between impulsivity and alcohol-induced deficits in GPe-frontal/precentral connectivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,unclear,,,Llama 3.1 8B
388,41067444,Altered functional connectivity of reward circuits in adolescents with addictive nonsuicidal self-injury.,2025,Brain research bulletin,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),addictive nonsuicidal self-injury,associated_with,higher,altered functional connectivity of reward circuits,direct,0.8,"Relative to the nNSSI group, the aNSSI group showed increased in FC between left hippocampus and right caudate nucleus, as well as a decline in FC between left nucleus accumbens and bilateral medial cingulate gyrus, and between left amygdala and right inferior orbitofrontal gyrus.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim by describing increased functional connectivity in the aNSSI group compared to the nNSSI group, which is consistent with the claim of impulsivity being associated with higher functional connectivity.",,Llama 3.1 8B
390,34964209,Neural processes during response inhibition in complex posttraumatic stress disorder.,2022,Depression and anxiety,impulsivity fMRI functional connectivity,unknown,unknown,impulsivity (general),complex posttraumatic stress disorder,associated_with,unclear,aberrant functioning in the neurocircuitry of inhibitory control,background,0.5,"These findings provide initial evidence of aberrant functioning in the neurocircuitry of inhibitory control, involving the thalamus, in CPTSD.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),unknown,unclear,"The sentence directly supports the claim by mentioning aberrant functioning in the neurocircuitry of inhibitory control, which is associated with impulsivity. The direction is unclear, but the extracted direction captures the relevant part exactly.",,Llama 3.1 8B
392,32361415,Impulsivity Relates to Relative Preservation of Mesolimbic Connectivity in Patients with Parkinson Disease.,2020,NeuroImage. Clinical,impulsivity fMRI functional connectivity,unknown,functional connectivity,impulsivity (general),Parkinson Disease,associated_with,unclear,relative preservation of mesolimbic connectivity,indirect,0.8,Our results show that there is greater probability of connectivity between the SN and limbic network targets relative to motor and associative network targets in PD patients with recent history of severe impulsivity as compared to PD patients without impulsivity (P = 0.0075).,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,greater,"The sentence clearly supports the phenotype, feature, relationship, and direction when stated.",,Llama 3.1 8B
394,31886611,Dorsal striatal functional connectivity changes in Internet gaming disorder: A longitudinal magnetic resonance imaging study.,2021,Addiction biology,impulsivity fMRI functional connectivity,unknown,functional connectivity,unknown,Internet gaming disorder,associated_with,unclear,unknown,unclear,0.8,Young males with IGD showed an altered FC pattern in the dorsal striatum during follow-up. FC of the dorsal striatum in IGD increased in the mPFC and decreased in the MOG.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,Young males with Internet gaming disorder,altered functional connectivity pattern,increased and decreased,The sentence clearly supports the claim by stating a specific group (young males with IGD) and their association with a specific feature (altered FC pattern) in a specific brain system (dorsal striatum). The direction of the association is also clearly stated as increased and decreased in different regions.,,Llama 3.1 8B
403,30652907,Functional and structural neuroimaging studies of delayed reward discounting in addiction: A systematic review.,2019,Psychological bulletin,impulsivity neuroimaging functional connectivity,unknown,unknown,impulsivity (general),addiction,correlates_with,higher,,indirect,0.8,"Among individuals with addictive disorders, there was substantial evidence of greater neural activity in the executive control network during choices for larger-delayed rewards (delayed gratification) relative to choices for smaller-immediate rewards (immediate gratification), particularly in dorsolateral prefrontal cortex, as well as moderate evidence of greater recruitment of the default mode, salience, and reward valuation networks during larger-delayed choices.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),reward discounting,higher,"The sentence clearly supports the extracted claim by describing a correlation between neural activity in the executive control network and impulsivity in individuals with addictive disorders, particularly in the context of reward discounting.",,Llama 3.1 8B
