record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes,verifier_model,verifier_support_score,verifier_decision,verifier_phenotype_supported,verifier_feature_supported,verifier_relationship_supported,verifier_direction_supported,verifier_directness_supported,verifier_overclaiming,verifier_corrected_phenotype,verifier_corrected_feature_type,verifier_corrected_direction,verifier_rationale,verifier_error,model_label
434,34982027,Dissociation of impulsive traits by subthalamic metabotropic glutamate receptor 4.,2022,eLife,trait impulsivity resting-state fMRI,subthalamic nucleus,functional connectivity,impulsivity (general),unknown,associated_with,higher,modulation by metabotropic glutamate receptor 4,direct,0.9,"In vivo recorded STN neural activity encoded impulsive action as a separable state from basic motor control, characterized by decoupled STN/substantia nigra pars reticulata (SNr) mesoscale networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the phenotype (impulsivity), feature (functional connectivity), relationship (associated_with), direction (higher), and directness (direct) when stated. The brain system mentioned in the sentence (STN) is related to the extracted brain system (subthalamic nucleus).",,Qwen 2.5 7B
435,24526181,Trait impulsivity is related to ventral ACC and amygdala activity during primary reward anticipation.,2015,Social cognitive and affective neuroscience,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,lower,,direct,0.9,resting-state functional connectivity between the ACC and the right amygdala was negatively correlated with trait impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence directly states a relationship between impulsivity and functional connectivity between the ACC and the right amygdala, with a negative correlation, which matches the extracted claim.",,Qwen 2.5 7B
439,37986005,Specific brain imaging alterations underlying autistic traits in children with attention-deficit/hyperactivity disorder.,2023,Behavioral and brain functions : BBF,trait impulsivity resting-state fMRI,unknown,BOLD variability,impulsivity (general),Attention-Deficit/Hyperactivity Disorder (ADHD),correlates_with,unclear,,indirect,0.7,Partial-correlation analysis indicated that HI was significantly positively correlated with all aspects of ATs in ADHD.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),BOLD variability,positively,"The sentence clearly supports the extracted claim, mentioning a significant positive correlation between HI and ATs in ADHD.",,Qwen 2.5 7B
440,22645252,Dopamine-dependent architecture of cortico-subcortical network connectivity.,2013,"Cerebral cortex (New York, N.Y. : 1991)",trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.7,"Further, we found drug-specific associations between brain circuitry reactivity to dopamine modulation and individual differences in trait impulsivity, revealing dissociable drug-personality interaction effects across distinct dopamine-dependent cortico-subcortical networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,associated_with,"The sentence clearly supports the extracted claim, mentioning a direct association between brain circuitry reactivity to dopamine modulation and individual differences in trait impulsivity.",,Qwen 2.5 7B
443,31642530,The neural substrates responsible for how trait anxiety affects delay discounting: Right hippocampal and cerebellar connectivity with bistable right inferior parietal lobule.,2020,Psychophysiology,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),trait anxiety,inversely associated with,lower,mediation analysis indicated that trait anxiety played a completely mediating role in the relation between functional connectivity of RHPC-RIPL and RCere-RIPL and delay discounting,direct,0.85,"Moreover, the RSFC results showed that bistable right inferior parietal lobule (RIPL) connectivity with the RHPC and RCere were all inversely associated with trait anxiety.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,,,Qwen 2.5 7B
444,38446245,Topological features of functional brain networks and subclinical impulsivity: an investigation in younger and older adults.,2024,Brain structure & function,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,direct,0.7,"In younger individuals, results revealed that impulsivity was associated with a more widespread, less clustered and less efficient functional organization, at all levels of analyses and in all selected networks.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,"associated with a more widespread, less clustered and less efficient functional organization","The sentence clearly supports the extracted claim, mentioning impulsivity as the phenotype, functional connectivity as the feature type, association as the relationship, and a clear direction of association with a more widespread, less clustered and less efficient functional organization.",,Qwen 2.5 7B
445,26494799,Dopaminergic Modulation of the Functional Ventrodorsal Architecture of the Human Striatum.,2017,"Cerebral cortex (New York, N.Y. : 1991)",trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.85,Individuals with high trait impulsivity exhibited greater drug-induced increases (after stimulation) and decreases (after blockade) of ventral-to-dorsal striatal connectivity than those with low trait impulsivity.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim by stating a direct association between impulsivity and functional connectivity in the striatum, with a higher level of connectivity in individuals with high impulsivity.",,Qwen 2.5 7B
448,30268936,Amygdala-orbitofrontal functional connectivity mediates the relationship between sensation seeking and alcohol use among binge-drinking adults.,2018,Drug and alcohol dependence,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),binge-drinking adults at high risk for AUD,mediates,lower,decreased amygdala-OFC connectivity may represent a risk factor for the development of alcohol use disorder via impaired emotion regulation or reward processing,direct,0.85,Individuals with higher weekly alcohol use displayed decreased right amygdala-OFC FC.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,The sentence directly supports the claim by stating a relationship between a phenotype (impulsivity) and a feature (amygdala-OFC FC) in a specific direction (lower) in a direct manner.,,Qwen 2.5 7B
449,26406311,Intrinsic Affective Network Is Impaired in Children with Attention-Deficit/Hyperactivity Disorder.,2015,PloS one,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),children with ADHD,associated_with,lower,,direct,0.8,"Children with ADHD demonstrated less integrated affective network, evidenced by increased bilateral amygdalar and decreased left orbitofrontal connectivity within the affective network compared to healthy controls.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between impulsivity (general) and functional connectivity, with a lower direction in children with ADHD.",,Qwen 2.5 7B
452,32989168,Compulsivity is linked to reduced adolescent development of goal-directed control and frontostriatal functional connectivity.,2020,Proceedings of the National Academy of Sciences of the United States of America,trait impulsivity resting-state fMRI,frontoparietal/control network,functional connectivity,nonplanning impulsivity,unknown,associated_with,lower,,direct,0.85,"compulsivity is associated with a less pronounced change of within-subject developmental remodeling of functional connectivity, specifically between the striatum and a frontoparietal network.",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,nonplanning impulsivity,functional connectivity,lower,"The sentence clearly supports the extracted claim, mentioning a direct association between compulsivity and reduced developmental remodeling of functional connectivity, specifically between the striatum and a frontoparietal network, which matches the phenotype-feature association and direction.",,Qwen 2.5 7B
453,32289458,Sensation-seeking is related to functional connectivities of the medial orbitofrontal cortex with the anterior cingulate cortex.,2020,NeuroImage,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,,direct,0.8,We analysed brain regions involved in sensation-seeking in a large-scale study with 414 participants and showed that the sensation-seeking score could be optimally predicted from the functional connectivity with typically (in different participants) 18 links between brain areas (measured in the resting state with fMRI) with correlation r ​= ​0.34 (p ​= ​7.3 ​× ​10-13) between the predicted and actual sensation-seeking score across all participants.,yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),functional connectivity,higher,"The sentence clearly supports the extracted claim, mentioning a direct relationship between impulsivity (general) and functional connectivity, with a higher direction.",,Qwen 2.5 7B
462,26745144,Head Motion and Inattention/Hyperactivity Share Common Genetic Influences: Implications for fMRI Studies of ADHD.,2016,PloS one,trait impulsivity resting-state fMRI,unknown,covariates,impulsivity (general),ADHD,correlates_with,unclear,,indirect,0.7,"HM was moderately correlated with maternal reports of Inattention (r = 0.17, p-value = 7.4E-5) and Hyperactivity-Impulsivity (r = 0.16, p-value = 2.9E-4), and these associations were mainly due to pleiotropic genetic factors with genetic correlations [95% CIs] of rg = 0.24 [0.02, 0.43] and rg = 0.23 [0.07, 0.39].",yes,,yes,yes,yes,,,,,,,,,,llama-3.1-8b-instruct,2,keep,yes,yes,yes,yes,yes,no,impulsivity (general),covariates,unclear,"The sentence clearly supports the extracted claim, mentioning a correlation between head motion (HM) and impulsivity (general) in the context of ADHD, with a specific mention of Hyperactivity-Impulsivity, which is a related feature. The direction of the correlation is unclear, but the sentence does not overclaim, and the directness is supported as the sentence names both phenotype and feature.",,Qwen 2.5 7B
