extractor,record_id,pmid,fault_type,expected,track_a_pass,schema_valid,citation_valid,sentence_present,sentence_anchored
Qwen 2.5 7B,242,36799331,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,242,36799331,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,242,36799331,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,242,36799331,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,242,36799331,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,242,36799331,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,243,36089824,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,243,36089824,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,243,36089824,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,243,36089824,number_changed,reject,False,True,True,True,False
Qwen 2.5 7B,243,36089824,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,243,36089824,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,243,36089824,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,243,36089824,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,243,36089824,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,243,36089824,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,243,36089824,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,243,36089824,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,243,36089824,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,243,36089824,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,244,32948139,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,244,32948139,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,244,32948139,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,244,32948139,number_changed,reject,False,True,True,True,False
Qwen 2.5 7B,244,32948139,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,244,32948139,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,244,32948139,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,244,32948139,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,244,32948139,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,244,32948139,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,244,32948139,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,244,32948139,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,244,32948139,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,244,32948139,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,244,32948139,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,245,26825495,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,245,26825495,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,245,26825495,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,245,26825495,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,245,26825495,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,245,26825495,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,245,26825495,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,245,26825495,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,245,26825495,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,245,26825495,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,245,26825495,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,245,26825495,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,245,26825495,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,246,29040723,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,246,29040723,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,246,29040723,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,246,29040723,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,246,29040723,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,246,29040723,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,246,29040723,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,246,29040723,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,246,29040723,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,246,29040723,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,246,29040723,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,246,29040723,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,246,29040723,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,247,40297839,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,247,40297839,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,247,40297839,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,247,40297839,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,247,40297839,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,247,40297839,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,247,40297839,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,247,40297839,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,247,40297839,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,247,40297839,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,247,40297839,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,247,40297839,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,247,40297839,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,247,40297839,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,248,30829454,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,248,30829454,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,248,30829454,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,248,30829454,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,248,30829454,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,248,30829454,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,248,30829454,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,248,30829454,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,248,30829454,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,248,30829454,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,248,30829454,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,248,30829454,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,248,30829454,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,248,30829454,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,249,29723554,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,249,29723554,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,249,29723554,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,249,29723554,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,249,29723554,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,249,29723554,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,249,29723554,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,249,29723554,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,249,29723554,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,249,29723554,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,249,29723554,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,249,29723554,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,249,29723554,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,249,29723554,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,250,33625381,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,250,33625381,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,250,33625381,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,250,33625381,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,250,33625381,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,250,33625381,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,250,33625381,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,250,33625381,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,250,33625381,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,250,33625381,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,250,33625381,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,250,33625381,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,250,33625381,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,250,33625381,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,251,35193713,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,251,35193713,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,251,35193713,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,251,35193713,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,251,35193713,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,251,35193713,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,251,35193713,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,251,35193713,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,251,35193713,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,251,35193713,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,251,35193713,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,251,35193713,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,251,35193713,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,252,31640464,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,252,31640464,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,252,31640464,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,252,31640464,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,252,31640464,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,252,31640464,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,252,31640464,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,252,31640464,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,252,31640464,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,252,31640464,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,252,31640464,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,252,31640464,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,252,31640464,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,252,31640464,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,254,25899520,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,254,25899520,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,254,25899520,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,254,25899520,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,254,25899520,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,254,25899520,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,254,25899520,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,254,25899520,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,254,25899520,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,254,25899520,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,254,25899520,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,254,25899520,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,254,25899520,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,256,30366001,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,256,30366001,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,256,30366001,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,256,30366001,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,256,30366001,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,256,30366001,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,256,30366001,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,256,30366001,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,256,30366001,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,256,30366001,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,256,30366001,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,256,30366001,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,256,30366001,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,256,30366001,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,257,38521138,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,257,38521138,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,257,38521138,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,257,38521138,number_changed,reject,False,True,True,True,False
Qwen 2.5 7B,257,38521138,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,257,38521138,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,257,38521138,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,257,38521138,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,257,38521138,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,257,38521138,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,257,38521138,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,257,38521138,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,257,38521138,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,257,38521138,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,258,34728230,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,258,34728230,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,258,34728230,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,258,34728230,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,258,34728230,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,258,34728230,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,258,34728230,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,258,34728230,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,258,34728230,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,258,34728230,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,258,34728230,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,258,34728230,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,258,34728230,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,258,34728230,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,259,41257054,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,259,41257054,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,259,41257054,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,259,41257054,sentence_composed_two_abstracts,reject,False,True,True,True,False
Qwen 2.5 7B,259,41257054,word_dropped,reject,False,True,True,True,False
Qwen 2.5 7B,259,41257054,schema_missing_field,reject,False,False,True,True,True
Qwen 2.5 7B,259,41257054,schema_strength_out_of_range,reject,False,False,True,True,True
Qwen 2.5 7B,259,41257054,whitespace_variant,retain,True,True,True,True,True
Qwen 2.5 7B,259,41257054,nbsp_variant,retain,True,True,True,True,True
Qwen 2.5 7B,259,41257054,trailing_period_removed,retain,True,True,True,True,True
Qwen 2.5 7B,259,41257054,case_variant,surface,False,True,True,True,False
Qwen 2.5 7B,259,41257054,unicode_dash_quote_variant,surface,False,True,True,True,False
Qwen 2.5 7B,259,41257054,truncated_quote,surface,True,True,True,True,True
Qwen 2.5 7B,260,36963562,wrong_pmid_in_corpus,reject,False,True,True,True,False
Qwen 2.5 7B,260,36963562,wrong_pmid_not_in_corpus,reject,False,True,False,True,False
Qwen 2.5 7B,260,36963562,sentence_from_other_pmid,reject,False,True,True,True,False
Qwen 2.5 7B,260,36963562,direction_word_changed,reject,False,True,True,True,False
Qwen 2.5 7B,260,36963562,sentence_composed_two_abstracts,reject,False,True,True,True,False
