source,source_id,query,title,year,journal,brain_system,feature_type,phenotype,diagnostic_context,relationship,direction,mechanism,directness,evidence_strength,supporting_sentence,citation_id,extraction_model,extraction_confidence
pubmed,21546000,impulsivity neuroimaging functional connectivity,Atypical prefrontal connectivity in attention-deficit/hyperactivity disorder: pathway to disease or pathological end point?,2011,Biological psychiatry,default mode network,functional connectivity,impulsivity (general),attention-deficit/hyperactivity disorder (ADHD),associated_with,unclear,dysregulated modulation of cortical plasticity,indirect,0.8,"Deficits in functional connectivity within frontostriatal and mesocorticolimbic networks might give rise, in part, to ADHD symptoms.",21546000,vllm:llama-3.1-8b-instruct,medium
pubmed,40193128,impulsivity neuroimaging functional connectivity,Subthalamic Deep Brain Stimulation: Mapping Non-Motor Outcomes to Structural Connections.,2025,Human brain mapping,unknown,unknown,impulsivity (general),Parkinson's Disease,associated_with,lower,,indirect,0.8,"Four principal components were retained, which could be interpreted to reflect (i) general non-motor improvement; (ii) improvement of mood and cognition and worsening of trait impulsivity; (iii) improvement of cognition; and (iv) improvement of empathy and worsening of impulsive-compulsive behaviors.",40193128,vllm:llama-3.1-8b-instruct,high
pubmed,37141645,impulsivity neuroimaging functional connectivity,Value-based decision-making network functional connectivity correlates with substance use and delay discounting behaviour among young adults.,2023,NeuroImage. Clinical,unknown,functional connectivity,impulsivity (general),substance use disorders,correlates_with,unclear,,indirect,0.8,"Functional connectivity of these networks could serve as susceptibility biomarkers for substance use disorders, informing earlier identification and treatment.",37141645,vllm:llama-3.1-8b-instruct,high
pubmed,27942448,impulsivity neuroimaging functional connectivity,Brain connectivity aberrations in anabolic-androgenic steroid users.,2017,NeuroImage. Clinical,default mode network,functional connectivity,impulsivity (general),anabolic-androgenic steroid users,associated_with,lower,disruptions of brain networks with high concentrations of androgen receptors,direct,0.9,"current users exhibited reduced functional connectivity between key nodes involved in emotional and cognitive regulation, in particular reduced connectivity between the amygdala and default-mode network (DMN) and between the dorsal attention network (DAN) and a frontal node encompassing the superior and inferior frontal gyri (SFG/IFG) and the anterior cingulate cortex (ACC), with further reductions as a function of dependency, lifetime exposure, and cycle state (on/off).",27942448,vllm:llama-3.1-8b-instruct,high
pubmed,33137406,impulsivity neuroimaging functional connectivity,The functional connectivity between the prefrontal cortex and supplementary motor area moderates the relationship between internet gaming disorder and loneliness.,2021,Progress in neuro-psychopharmacology & biological psychiatry,unknown,functional connectivity,unknown,internet gaming disorder,moderates,unclear,functional connectivity,indirect,0.8,"We observed reduced rsFC between the left dorsolateral prefrontal cortex (DLPFC) and the left precentral and the postcentral gyri and the supplementary motor area (SMA), which also correlated with increased IAT (Young''s internet addiction test) scores.",33137406,vllm:llama-3.1-8b-instruct,medium
pubmed,27851842,impulsivity neuroimaging functional connectivity,Estimating the Heritability of Structural and Functional Brain Connectivity in Families Affected by Attention-Deficit/Hyperactivity Disorder.,2017,JAMA psychiatry,unknown,structural connectivity,impulsivity (general),Attention-Deficit/Hyperactivity Disorder,associated_with,lower,disruption of connectivity,indirect,0.5,More symptoms of hyperactivity/impulsivity (t = -2.63; P = .008) and inattention (t = -2.34; P = .02) were associated with decreased functional connectivity within the default mode network.,27851842,vllm:llama-3.1-8b-instruct,low
pubmed,31515054,impulsivity neuroimaging functional connectivity,Somatosensory-Motor Dysconnectivity Spans Multiple Transdiagnostic Dimensions of Psychopathology.,2019,Biological psychiatry,unknown,unknown,impulsivity (general),transdiagnostic,associated_with,unclear,,background,0.8,"Our analyses revealed three latent components corresponding to general psychopathology, cognitive dysfunction, and impulsivity.",31515054,vllm:llama-3.1-8b-instruct,medium
pubmed,28402565,impulsivity neuroimaging functional connectivity,Impulsive-antisocial psychopathic traits linked to increased volume and functional connectivity within prefrontal cortex.,2017,Social cognitive and affective neuroscience,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,higher,unknown,direct,0.9,"Furthermore, Factor 2 scores were also positively correlated with functional connectivity between several areas of the prefrontal cortex.",28402565,vllm:llama-3.1-8b-instruct,high
pubmed,41029257,impulsivity neuroimaging functional connectivity,Impaired neural activity and functional connectivity in the hippocampus of adolescents with non-suicidal self-injury addiction.,2025,BMC psychiatry,unknown,functional connectivity,impulsivity (general),non-suicidal self-injury addiction,associated_with,lower,,direct,0.8,ALFF analysis revealed decreased ALFF values in the bilateral hippocampus and increased ALFF values in the right supplementary motor area of NSSI adolescents compared to healthy controls.,41029257,vllm:llama-3.1-8b-instruct,high
pubmed,32568370,impulsivity neuroimaging functional connectivity,The structural connectivity of subthalamic deep brain stimulation correlates with impulsivity in Parkinson's disease.,2020,Brain : a journal of neurology,unknown,structural connectivity,impulsivity (general),Parkinson's disease,correlates_with,higher,differential recruitment of frontostriatal networks,direct,0.9,Greater connectivity of the stimulation site with these frontostriatal networks was related to greater postoperative impulsiveness and disinhibition as assessed by the neuropsychiatric instruments.,32568370,vllm:llama-3.1-8b-instruct,high
pubmed,37917435,impulsivity neuroimaging functional connectivity,"Parental warmth, stressful life events, and impulsivity: A gene-environment-wide interaction study.",2024,Neuropsychology,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"The polygenic risk score for parental warmth was significantly correlated with functional connectivity especially the left middle frontal gyrus (MFG)-left inferior occipital and left MFG-left superior frontal gyrus functional connectivity, while the polygenic risk score for more stressful life events was significantly correlated with functional connectivity of left dorsal medial prefrontal cortex (DMPFC) to other regions.",37917435,vllm:llama-3.1-8b-instruct,medium
pubmed,37209127,impulsivity neuroimaging functional connectivity,Reduced loss aversion in value-based decision-making and edge-centric functional connectivity in patients with internet gaming disorder.,2023,Journal of behavioral addictions,unknown,functional connectivity,impulsivity (general),internet gaming disorder,correlates_with,lower,edge-centric functional connectivity,direct,0.8,"However, there were significant group differences in the overlapping community features of eFC1. Furthermore, in Con-PIGD, loss aversion was positively correlated with the edge community proﬁle similarity of the edge2 between left IFG and right hippocampus at right caudate. This relationship was suppressed by response consistency3 in PIGD. In addition, reduced loss aversion was negatively correlated with the promoted bottom-to-up neuromodulation from the right hippocampus to the left IFG in PIGD.",37209127,vllm:llama-3.1-8b-instruct,high
pubmed,30674933,trait impulsivity resting-state fMRI,Physical characteristics not psychological state or trait characteristics predict motion during resting state fMRI.,2019,Scientific reports,unknown,unknown,impulsivity (general),unknown,predicts,higher,,background,0.5,"Taken together, after considering physical variables, state or trait psychological characteristics do not provide additional power to predict motion during rsfMRI.",30674933,vllm:llama-3.1-8b-instruct,low
pubmed,21889990,trait impulsivity resting-state fMRI,Randomness of resting-state brain oscillations encodes Gray's personality trait.,2012,NeuroImage,unknown,functional connectivity,impulsivity (general),healthy individuals,associated_with,lower,resting-state fluctuations constraining task-related neural responsiveness,direct,0.9,"Specifically, more random resting-state neural dynamics corresponded to higher Impulsivity scores both in the ventral striatum (r(15)=-.71; p=.003) and the OFC (r(15)=-.81; p<.001).",21889990,vllm:llama-3.1-8b-instruct,high
