record_id,pmid,title,year,journal,query,extracted_brain_system,extracted_feature_type,extracted_phenotype,extracted_diagnostic_context,extracted_relationship,extracted_direction,extracted_mechanism,extracted_directness,evidence_strength,supporting_sentence,schema_valid,schema_issues,citation_valid,sentence_present,sentence_anchored,semantic_support_score,phenotype_correct,feature_type_correct,relationship_correct,direction_correct,overclaiming_flag,hallucination_flag,review_decision,review_notes
466,32592635,Altered core networks of brain connectivity and personality traits in internet gaming disorder.,2020,Journal of behavioral addictions,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),internet gaming disorder,associated_with,lower,altered functional and effective connectivity,direct,0.8,IGD participants showed lower functional connectivity between the dorsal lateral prefrontal cortex (DLPFC) and other regions in the CEN than HC participants during resting state.,yes,,yes,yes,yes,,,,,,,,,
467,41763017,Connectome-based predictive modeling of concurrent and longitudinal substance use vulnerability in adolescence.,2026,Developmental cognitive neuroscience,trait impulsivity resting-state fMRI,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,unclear,0.5,"These findings suggest that the neurobiological correlates of substance use are dynamic across adolescence, possibly reflecting changing phenotypes.",yes,,yes,yes,yes,,,,,,,,,
468,40345392,The mediating role of social anxiety in the association between personality traits and Internet addiction and its underlying neural basis.,2025,International journal of psychophysiology : official journal of the International Organization of Psychophysiology,trait impulsivity resting-state fMRI,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"fMRI results showed that SA was negatively correlated with precuneus-occipital connectivity, which is associated with emotional face processing and self-focused attention.",yes,,yes,yes,yes,,,,,,,,,
469,37223038,Increased meso-striatal connectivity mediates trait impulsivity in FTO variant carriers.,2023,Frontiers in endocrinology,trait impulsivity functional connectivity,unknown,structural connectivity,impulsivity (general),healthy,mediates,higher,altered structural connectivity,direct,0.9,We here explored whether the greater impulsivity of FTO variant carriers was mediated by structural differences in the connectivity between the dopaminergic midbrain and the ventral striatum.,yes,,yes,yes,yes,,,,,,,,,
470,33192412,Higher Trait Impulsivity and Altered Frontostriatal Connectivity in Betel-Quid Dependent Individuals.,2020,Frontiers in human neuroscience,trait impulsivity functional connectivity,frontostriatal circuit,functional connectivity,impulsivity (general),betel quid dependency,associated_with,higher,altered frontostriatal connectivity,direct,0.8,PPI analyses showed that there was a significantly decreased functional connectivity between the right caudate and right dorsolateral prefrontal cortex (DLPFC) when watching BQ related images than control images in individuals with BQD.,yes,,yes,yes,yes,,,,,,,,,
471,38009082,Adolescent Neurodevelopment Within the Context of Impulsivity and Substance Use.,2023,Current addiction reports,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,"When examining brain structure, smaller gray matter volume coupled with lower white matter integrity is associated with greater impulsivity across three components: trait impulsivity, choice impulsivity, and response inhibition.",yes,,yes,yes,yes,,,,,,,,,
472,41098856,The CB1 receptor: linking impulsivity and substance use disorder.,2025,Frontiers in neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,higher,CB1R-regulated neurocircuit,indirect,0.8,"This developmental window is characterized by marked neuroplasticity and heightened impulsivity, a trait closely associated with increased vulnerability to substance use disorders (SUDs).",yes,,yes,yes,yes,,,,,,,,,
473,39834272,Functional and effective connectivity between reward and inhibitory control networks underlying subclinical binge eating.,2025,The British journal of psychiatry : the journal of mental science,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),subclinical binge eating,correlates_with,lower,weakened connectivity,direct,0.8,Trait impulsivity is a key proximal factor that could weaken the mOFC-SPG connectivity and exacerbate binge eating.,yes,,yes,yes,yes,,,,,,,,,
474,36063759,Linking cerebellar functional gradients to transdiagnostic behavioral dimensions of psychopathology.,2022,NeuroImage. Clinical,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),transdiagnostic,associated_with,unclear,unknown,background,0.8,An important question thus centers on the extent to which cerebellar function can be linked to transdiagnostic dimensions of psychopathology.,yes,,yes,yes,yes,,,,,,,,,
475,25818325,Increased corticolimbic connectivity in cocaine dependence versus pathological gambling is associated with drug severity and emotion-related impulsivity.,2016,Addiction biology,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),cocaine dependence,associated_with,higher,unknown,direct,0.9,Orbitofrontal-subgenual cingulate cortical connectivity correlated with impulsivity and caudate/amygdala connectivity correlated with cocaine severity.,yes,,yes,yes,yes,,,,,,,,,
476,35487297,The implications of frontotemporal dementia for brain dysfunction in psychopathy.,2022,Biological psychology,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),psychopathy,associated_with,unclear,,background,0.5,"In addition to violation of social norms, both psychopathy and bvFTD result in impaired socioemotional perception and empathy, impulsivity, and altered moral judgment.",yes,,yes,yes,yes,,,,,,,,,
477,27940074,ACC GABA levels are associated with functional activation and connectivity in the fronto-striatal network during interference inhibition in patients with borderline personality disorder.,2017,NeuroImage,trait impulsivity functional connectivity,fronto-striatal network,functional connectivity,impulsivity (general),borderline personality disorder,associated_with,unclear,GABA levels,direct,0.8,"ACC GABA levels in BPD patients but not in HCs were positively related to the magnitude of activation in several fronto-striatal regions (e.g. ACC, frontal regions, putamen, caudate,) and the strength of ACC-caudate functional connectivity during interference inhibition.",yes,,yes,yes,yes,,,,,,,,,
478,30705624,The Degree of Modulation of Beta Band Activity During Motor Planning Is Related to Trait Impulsivity.,2019,Frontiers in integrative neuroscience,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),unknown,associated_with,unclear,,indirect,0.8,We found that the decrease of relative beta band power during action planning in the left fronto-central group of channels was more pronounced in the high impulsivity group than in the low impulsivity group.,yes,,yes,yes,yes,,,,,,,,,
479,28367514,Impulsive-antisocial dimension of psychopathy linked to enlargement and abnormal functional connectivity of the striatum.,2017,Biological psychiatry. Cognitive neuroscience and neuroimaging,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,higher,aberrant functional connectivity,direct,0.9,These findings associate the impulsive/antisocial dimension of psychopathy with enlarged striatal subnuclei and aberrant functional connectivity between the striatum and other brain regions.,yes,,yes,yes,yes,,,,,,,,,
480,18214718,Neurobiological processes in adolescent addictive disorders.,2008,The American journal on addictions,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.5,"Both normative (e.g., immature frontal-limbic connections, immature frontal lobe development) and non-normative (e.g., lowered serotonergic function, abnormal hypothalamic-pituitary-adrenal axis function) neurobiological developmental factors can predispose adolescents to a heightened risk for SUD.",yes,,yes,yes,yes,,,,,,,,,
481,31275737,Weakened Functional Connectivity Between the Amygdala and the Ventromedial Prefrontal Cortex Is Longitudinally Related to Psychopathic Traits in Low-Income Males During Early Adulthood.,2019,Clinical psychological science : a journal of the Association for Psychological Science,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),psychopathy,associated_with,higher,weakened functional connectivity,direct,0.8,"Weakened amygdala-vmPFC functional connectivity to fearful, but not neutral or angry, faces at age 20 was related to higher psychopathic traits at age 22.",yes,,yes,yes,yes,,,,,,,,,
482,42069879,Aberrant cortico-striato-limbic functional connectivity to alcohol cues in co-occurring bipolar disorder and alcohol use disorder.,2026,Neuropsychopharmacology : official publication of the American College of Neuropsychopharmacology,trait impulsivity functional connectivity,unknown,functional connectivity,impulsivity (general),co-occurring bipolar disorder and alcohol use disorder,associated_with,unclear,cortico-striato-limbic functional connectivity dysfunction,indirect,0.8,"Select functional connectivity data were associated with trait characteristics of AUD in BD + AUD (r ≥±0.50, p ≤ 0.026) but not AUD.",yes,,yes,yes,yes,,,,,,,,,
483,38451271,Trait anxiety and corresponding neuromarkers predict internet addiction: A longitudinal study.,2024,Journal of behavioral addictions,trait impulsivity functional connectivity,default mode network,functional connectivity,unknown,internet addiction,predicts,higher,correlation,direct,0.8,A significant positive correlation between TA and IA was found and the high TA group demonstrated higher IA across time.,yes,,yes,yes,yes,,,,,,,,,
484,31383336,Hypothesis: Compulsive hoarding as an atavism.,2019,Medical hypotheses,trait impulsivity functional connectivity,unknown,unknown,impulsivity (general),unknown,unknown,unclear,,background,0.0,"We highlight the potential of using shrews as animal models for hoarding behavior and, considering the current knowledge on the molecular underpinnings of the disorder, we also point to limitations of the proposed connection.",yes,,yes,yes,yes,,,,,,,,,
